time,pH,EC,ORP,Temperature
2024-01-18 02:56:18,5.899,2164.0,110.3,16.9
2024-01-18 02:59:18,5.905,2163.0,112.5,16.9
2024-01-18 03:02:19,5.91,2163.0,111.9,16.9
2024-01-18 03:05:19,5.9,2162.0,114.1,16.9
2024-01-18 03:08:20,5.883,2163.0,111.8,16.9
2024-01-18 03:11:20,5.902,2163.0,112.2,16.9
2024-01-18 03:14:21,5.901,2158.0,115.3,17.0
2024-01-18 03:17:21,5.902,2163.0,112.5,16.9
2024-01-18 03:20:22,5.896,2163.0,116.6,16.9
2024-01-18 03:23:22,5.891,2163.0,113.0,16.9
2024-01-18 03:26:23,5.905,2163.0,114.2,16.9
2024-01-18 03:29:23,5.896,2163.0,117.4,16.9
2024-01-18 03:32:24,5.913,2163.0,114.1,16.9
2024-01-18 03:35:24,5.902,2163.0,114.2,16.9
2024-01-18 03:38:25,5.907,2162.0,108.2,16.9
2024-01-18 03:41:25,5.915,2163.0,115.0,16.9
2024-01-18 03:44:26,5.911,2163.0,108.0,16.9
2024-01-18 03:47:26,5.903,2162.0,112.9,16.9
2024-01-18 03:50:27,5.91,2163.0,111.4,16.9
2024-01-18 03:53:27,5.907,2164.0,107.9,16.9
2024-01-18 03:56:28,5.911,2163.0,111.8,16.9
2024-01-18 03:59:28,5.915,2163.0,108.5,16.9
2024-01-18 04:02:29,5.897,2162.0,110.9,16.9
2024-01-18 04:05:29,5.911,2163.0,109.9,16.9
2024-01-18 04:08:29,5.911,2163.0,110.4,16.9
2024-01-18 04:11:30,5.905,2163.0,110.3,16.9
2024-01-18 04:14:30,5.908,2163.0,109.9,16.9
2024-01-18 04:17:31,5.915,2163.0,110.8,16.9
2024-01-18 04:20:31,5.921,2162.0,110.1,16.9
2024-01-18 04:23:32,5.905,2162.0,110.4,16.9
2024-01-18 04:26:32,5.915,2162.0,110.3,16.9
2024-01-18 04:29:33,5.919,2162.0,110.3,16.9
2024-01-18 04:32:33,5.911,2163.0,107.3,16.9
2024-01-18 04:35:34,5.907,2162.0,110.3,16.9
2024-01-18 04:38:34,5.926,2161.0,109.6,16.9
2024-01-18 04:41:35,5.911,2163.0,110.9,16.9
2024-01-18 04:44:35,5.919,2164.0,109.4,16.9
2024-01-18 04:47:35,5.92,2162.0,106.2,16.9
2024-01-18 04:50:36,5.905,2161.0,110.0,16.9
2024-01-18 04:53:36,5.918,2161.0,109.0,16.9
2024-01-18 04:56:37,5.909,2162.0,109.3,16.9
2024-01-18 04:59:37,5.915,2163.0,108.6,16.9
2024-01-18 05:02:38,5.921,2163.0,103.6,16.9
2024-01-18 05:05:38,5.915,2163.0,104.4,16.9
2024-01-18 05:08:39,5.923,2162.0,107.6,16.9
2024-01-18 05:11:39,5.918,2163.0,104.5,16.9
2024-01-18 05:14:39,5.928,2163.0,106.0,16.9
2024-01-18 05:17:40,5.919,2162.0,105.0,16.9
2024-01-18 05:20:40,5.919,2163.0,107.5,16.9
2024-01-18 05:23:41,5.93,2163.0,105.8,16.9
2024-01-18 05:26:42,5.93,2163.0,108.2,16.9
2024-01-18 05:29:42,5.928,2162.0,106.1,16.9
2024-01-18 05:32:43,5.932,2163.0,106.6,16.9
2024-01-18 05:35:43,5.924,2162.0,106.9,16.9
2024-01-18 05:38:44,5.92,2162.0,106.7,16.9
2024-01-18 05:41:44,5.925,2167.0,107.0,16.8
2024-01-18 05:44:45,5.933,2162.0,104.1,16.9
2024-01-18 05:47:45,5.932,2161.0,106.8,16.9
2024-01-18 05:50:45,5.922,2162.0,105.1,16.9
2024-01-18 05:53:46,5.915,2161.0,106.2,16.9
2024-01-18 05:56:46,5.926,2162.0,105.8,16.9
2024-01-18 05:59:47,5.915,2162.0,108.2,16.9
2024-01-18 06:02:47,5.921,2162.0,114.0,16.9
2024-01-18 06:05:48,5.922,2163.0,114.1,16.9
2024-01-18 06:08:48,5.923,2163.0,107.0,16.9
2024-01-18 06:11:49,5.923,2163.0,110.5,16.9
2024-01-18 06:14:49,5.915,2163.0,112.1,16.9
2024-01-18 06:17:50,5.917,2163.0,111.4,16.9
2024-01-18 06:20:50,5.928,2162.0,110.9,16.9
2024-01-18 06:23:51,5.928,2162.0,120.9,16.9
2024-01-18 06:26:51,5.926,2163.0,110.2,16.9
2024-01-18 06:29:52,5.926,2163.0,106.6,16.9
2024-01-18 06:32:52,5.919,2160.0,109.3,16.9
2024-01-18 06:35:53,5.93,2161.0,112.2,16.9
2024-01-18 06:38:54,5.932,2161.0,119.5,16.9
2024-01-18 06:41:54,5.925,2167.0,109.6,16.8
2024-01-18 06:44:55,5.933,2161.0,111.9,16.9
2024-01-18 06:47:55,5.934,2161.0,112.2,16.9
2024-01-18 06:50:56,5.923,2161.0,113.3,16.9
2024-01-18 06:53:56,5.928,2162.0,113.4,16.9
2024-01-18 06:56:57,5.934,2167.0,111.8,16.8
2024-01-18 06:59:57,5.93,2162.0,112.7,16.9
2024-01-18 07:02:58,5.928,2161.0,118.5,16.9
2024-01-18 07:05:59,5.921,2161.0,112.8,16.9
2024-01-18 07:08:59,5.925,2161.0,114.1,16.9
2024-01-18 07:12:00,5.932,2160.0,123.7,16.9
2024-01-18 07:15:00,5.921,2160.0,114.5,16.9
2024-01-18 07:18:01,5.93,2160.0,122.0,16.9
2024-01-18 07:21:01,5.907,2160.0,116.3,16.9
2024-01-18 07:24:02,5.915,2160.0,118.6,16.9
2024-01-18 07:27:02,5.906,2161.0,120.5,16.9
2024-01-18 07:30:03,5.926,2161.0,117.8,16.9
2024-01-18 07:33:03,5.914,2161.0,120.8,16.9
2024-01-18 07:36:04,5.914,2166.0,109.1,16.8
2024-01-18 07:39:04,5.918,2166.0,119.4,16.8
2024-01-18 07:42:05,5.905,2161.0,115.4,16.9
2024-01-18 07:45:05,5.916,2166.0,116.8,16.8
2024-01-18 07:48:06,5.93,2161.0,116.2,16.9
2024-01-18 07:51:06,5.909,2161.0,120.1,16.9
2024-01-18 07:54:07,5.918,2161.0,117.0,16.9
2024-01-18 07:57:07,5.92,2166.0,113.6,16.8
2024-01-18 08:00:08,5.916,2166.0,117.5,16.8
2024-01-18 08:03:08,5.921,2166.0,116.7,16.8
2024-01-18 08:06:09,5.921,2161.0,116.9,16.9
2024-01-18 08:09:09,5.916,2165.0,116.2,16.8
2024-01-18 08:12:10,5.924,2160.0,116.2,16.9
2024-01-18 08:15:10,5.922,2165.0,117.0,16.8
2024-01-18 08:18:10,5.92,2165.0,116.5,16.8
2024-01-18 08:21:11,5.929,2166.0,119.0,16.8
2024-01-18 08:24:11,5.914,2160.0,116.5,16.9
2024-01-18 08:27:12,5.936,2160.0,117.2,16.9
2024-01-18 08:30:12,5.914,2166.0,126.6,16.8
2024-01-18 08:33:13,5.931,2166.0,117.3,16.8
2024-01-18 08:36:13,5.928,2166.0,119.8,16.8
2024-01-18 08:39:14,5.92,2165.0,114.3,16.8
2024-01-18 08:42:14,5.927,2165.0,120.2,16.8
2024-01-18 08:45:15,5.924,2165.0,111.0,16.8
2024-01-18 08:48:15,5.929,2165.0,117.9,16.8
2024-01-18 08:51:16,5.932,2165.0,116.3,16.8
2024-01-18 08:54:16,5.926,2166.0,115.1,16.8
2024-01-18 08:57:17,5.934,2165.0,116.4,16.8
2024-01-18 09:00:17,5.921,2165.0,112.9,16.8
2024-01-18 09:03:18,5.926,2165.0,116.1,16.8
2024-01-18 09:06:18,5.937,2165.0,115.2,16.8
2024-01-18 09:09:19,5.927,2165.0,114.4,16.8
2024-01-18 09:12:19,5.933,2165.0,115.2,16.8
2024-01-18 09:15:20,5.937,2165.0,114.6,16.8
2024-01-18 09:18:20,5.927,2164.0,116.3,16.8
2024-01-18 09:21:21,5.934,2165.0,114.8,16.8
2024-01-18 09:24:21,5.922,2165.0,119.6,16.8
2024-01-18 09:27:22,5.918,2165.0,115.2,16.8
2024-01-18 09:30:22,5.931,2165.0,116.3,16.8
2024-01-18 09:33:23,5.934,2165.0,120.1,16.8
2024-01-18 09:36:23,5.932,2165.0,116.5,16.8
2024-01-18 09:39:24,5.94,2165.0,117.8,16.8
2024-01-18 09:42:24,5.92,2165.0,118.7,16.8
2024-01-18 09:45:25,5.936,2165.0,117.7,16.8
2024-01-18 09:48:25,5.932,2165.0,127.2,16.8
2024-01-18 09:51:25,5.919,2165.0,117.7,16.8
2024-01-18 09:54:26,5.929,2164.0,120.4,16.8
2024-01-18 09:57:27,5.928,2159.0,116.2,16.9
2024-01-18 10:00:27,5.937,2164.0,120.8,16.8
2024-01-18 10:03:27,5.926,2159.0,116.7,16.9
2024-01-18 10:06:28,5.933,2159.0,122.2,16.9
2024-01-18 10:09:28,5.933,2158.0,118.5,16.9
2024-01-18 10:12:29,5.923,2163.0,116.5,16.8
2024-01-18 10:15:29,5.937,2163.0,119.6,16.8
2024-01-18 10:18:30,5.935,2162.0,118.5,16.8
2024-01-18 10:21:30,5.93,2158.0,120.1,16.9
2024-01-18 10:24:31,5.944,2158.0,118.3,16.9
2024-01-18 10:27:31,5.938,2158.0,116.5,16.9
2024-01-18 10:30:32,5.931,2162.0,119.1,16.8
2024-01-18 10:33:32,5.948,2158.0,118.4,16.9
2024-01-18 10:36:33,5.938,2158.0,114.6,16.9
2024-01-18 10:39:33,5.935,2163.0,118.1,16.8
2024-01-18 10:42:34,5.94,2164.0,117.2,16.8
2024-01-18 10:45:34,5.924,2164.0,115.0,16.8
2024-01-18 10:48:35,5.936,2159.0,117.1,16.9
2024-01-18 10:51:35,5.938,2159.0,115.9,16.9
2024-01-18 10:54:36,5.94,2159.0,116.8,16.9
2024-01-18 10:57:36,5.937,2160.0,116.3,16.9
2024-01-18 11:00:37,5.935,2164.0,117.8,16.8
2024-01-18 11:03:37,5.94,2164.0,116.5,16.8
2024-01-18 11:06:38,5.931,2164.0,114.0,16.8
2024-01-18 11:09:38,5.939,2164.0,114.6,16.8
2024-01-18 11:12:39,5.945,2164.0,116.2,16.8
2024-01-18 11:15:39,5.93,2164.0,115.7,16.8
2024-01-18 11:18:40,5.931,2164.0,115.3,16.8
2024-01-18 11:21:40,5.937,2163.0,115.1,16.8
2024-01-18 11:24:41,5.936,2163.0,120.1,16.8
2024-01-18 11:27:41,5.941,2163.0,115.6,16.8
2024-01-18 11:30:42,5.946,2164.0,116.2,16.8
2024-01-18 11:33:42,5.944,2164.0,116.3,16.8
2024-01-18 11:36:42,5.947,2164.0,116.7,16.8
2024-01-18 11:39:43,5.954,2158.0,116.9,16.9
2024-01-18 11:42:43,5.952,2163.0,116.2,16.8
2024-01-18 11:45:44,5.949,2164.0,116.5,16.8
2024-01-18 11:48:44,5.954,2163.0,122.6,16.8
2024-01-18 11:51:45,5.957,2163.0,116.6,16.8
2024-01-18 11:54:45,5.95,2163.0,115.8,16.8
2024-01-18 11:57:46,5.95,2163.0,118.0,16.8
2024-01-18 12:00:46,5.946,2163.0,117.9,16.8
2024-01-18 12:03:47,5.943,2163.0,120.1,16.8
2024-01-18 12:06:47,5.952,2163.0,117.1,16.8
2024-01-18 12:09:48,5.95,2163.0,118.0,16.8
2024-01-18 12:12:49,5.934,2164.0,123.4,16.8
2024-01-18 12:15:49,5.937,2163.0,118.3,16.8
2024-01-18 12:18:49,5.934,2163.0,121.3,16.8
2024-01-18 12:21:50,5.927,2163.0,119.2,16.8
2024-01-18 12:24:50,5.942,2168.0,120.2,16.7
2024-01-18 12:27:51,5.942,2163.0,115.4,16.8
2024-01-18 12:30:51,5.933,2163.0,119.8,16.8
2024-01-18 12:33:52,5.948,2164.0,122.1,16.8
2024-01-18 12:36:52,5.935,2163.0,124.3,16.8
2024-01-18 12:39:53,5.935,2163.0,119.4,16.8
2024-01-18 12:42:53,5.934,2163.0,113.5,16.8
2024-01-18 12:45:54,5.931,2164.0,121.4,16.8
2024-01-18 12:48:54,5.944,2164.0,119.8,16.8
2024-01-18 12:51:55,5.92,2163.0,117.8,16.8
2024-01-18 12:54:55,5.924,2164.0,118.5,16.8
2024-01-18 12:57:56,5.935,2164.0,112.9,16.8
2024-01-18 13:00:56,5.927,2164.0,119.4,16.8
2024-01-18 13:03:56,5.936,2164.0,117.2,16.8
2024-01-18 13:06:57,5.927,2164.0,117.3,16.8
2024-01-18 13:09:57,5.929,2164.0,117.0,16.8
2024-01-18 13:12:58,5.942,2164.0,116.7,16.8
2024-01-18 13:15:59,5.923,2164.0,121.8,16.8
2024-01-18 13:18:59,5.945,2163.0,117.0,16.8
2024-01-18 13:22:00,5.936,2163.0,120.3,16.8
2024-01-18 13:25:00,5.924,2163.0,118.1,16.8
2024-01-18 13:28:00,5.944,2164.0,119.0,16.8
2024-01-18 13:31:01,5.938,2163.0,118.2,16.8
2024-01-18 13:34:01,5.937,2163.0,118.6,16.8
2024-01-18 13:37:02,5.943,2164.0,121.8,16.8
2024-01-18 13:40:02,5.933,2164.0,115.6,16.8
2024-01-18 13:43:03,5.939,2164.0,119.4,16.8
2024-01-18 13:46:03,5.925,2163.0,115.4,16.8
2024-01-18 13:49:04,5.941,2163.0,118.8,16.8
2024-01-18 13:52:04,5.94,2163.0,118.0,16.8
2024-01-18 13:55:05,5.939,2162.0,117.3,16.8
2024-01-18 13:58:05,5.948,2162.0,117.9,16.8
2024-01-18 14:01:06,5.937,2162.0,108.8,16.8
2024-01-18 14:04:06,5.929,2162.0,115.3,16.8
2024-01-18 14:07:07,5.947,2161.0,115.5,16.8
2024-01-18 14:10:07,5.943,2161.0,116.0,16.8
2024-01-18 14:13:08,5.941,2161.0,114.4,16.8
2024-01-18 14:16:08,5.943,2161.0,113.9,16.8
2024-01-18 14:19:09,5.935,2162.0,116.9,16.8
2024-01-18 14:22:09,5.939,2162.0,115.0,16.8
2024-01-18 14:25:10,5.945,2163.0,113.6,16.8
2024-01-18 14:28:10,5.933,2162.0,115.0,16.8
2024-01-18 14:31:11,5.946,2162.0,114.8,16.8
2024-01-18 14:34:11,5.945,2162.0,112.2,16.8
2024-01-18 14:37:12,5.939,2163.0,114.6,16.8
2024-01-18 14:40:12,5.941,2163.0,113.9,16.8
2024-01-18 14:43:13,5.937,2163.0,112.9,16.8
2024-01-18 14:46:14,5.951,2164.0,113.9,16.8
2024-01-18 14:49:14,5.933,2164.0,120.4,16.8
2024-01-18 14:52:15,5.942,2164.0,113.8,16.8
2024-01-18 14:55:15,5.941,2164.0,115.3,16.8
2024-01-18 14:58:16,5.943,2163.0,112.5,16.8
2024-01-18 15:01:16,5.948,2164.0,115.8,16.8
2024-01-18 15:04:16,5.953,2163.0,113.4,16.8
2024-01-18 15:07:17,5.942,2163.0,114.4,16.8
2024-01-18 15:10:18,5.941,2163.0,114.2,16.8
2024-01-18 15:13:18,5.936,2163.0,123.4,16.8
2024-01-18 15:16:19,5.945,2163.0,114.4,16.8
2024-01-18 15:19:19,5.941,2163.0,116.4,16.8
2024-01-18 15:22:20,5.945,2162.0,115.5,16.8
2024-01-18 15:25:20,5.941,2164.0,117.1,16.8
2024-01-18 15:28:21,5.943,2164.0,114.3,16.8
2024-01-18 15:31:21,5.935,2164.0,115.8,16.8
2024-01-18 15:34:21,5.954,2164.0,115.8,16.8
2024-01-18 15:37:22,5.942,2169.0,113.6,16.7
2024-01-18 15:40:22,5.949,2164.0,115.8,16.8
2024-01-18 15:43:23,5.952,2164.0,114.9,16.8
2024-01-18 15:46:23,5.948,2164.0,108.1,16.8
2024-01-18 15:49:24,5.956,2163.0,115.0,16.8
2024-01-18 15:52:24,5.954,2163.0,114.3,16.8
2024-01-18 15:55:25,5.952,2163.0,113.4,16.8
2024-01-18 15:58:26,5.95,2163.0,113.1,16.8
2024-01-18 16:01:26,5.939,2163.0,111.1,16.8
2024-01-18 16:04:27,5.939,2164.0,114.0,16.8
2024-01-18 16:07:27,5.952,2164.0,122.1,16.8
2024-01-18 16:10:28,5.945,2163.0,110.3,16.8
2024-01-18 16:13:28,5.953,2163.0,115.1,16.8
2024-01-18 16:16:28,5.941,2163.0,116.9,16.8
2024-01-18 16:19:29,5.946,2163.0,115.4,16.8
2024-01-18 16:22:30,5.947,2164.0,116.1,16.8
2024-01-18 16:25:30,5.953,2164.0,120.2,16.8
2024-01-18 16:28:31,5.944,2164.0,115.9,16.8
2024-01-18 16:31:31,5.958,2164.0,110.0,16.8
2024-01-18 16:34:31,5.943,2164.0,111.8,16.8
2024-01-18 16:37:32,5.957,2164.0,115.6,16.8
2024-01-18 16:40:32,5.951,2164.0,113.0,16.8
2024-01-18 16:43:33,5.944,2164.0,113.3,16.8
2024-01-18 16:46:33,5.952,2164.0,112.6,16.8
2024-01-18 16:49:34,5.952,2169.0,109.9,16.7
2024-01-18 16:52:34,5.942,2164.0,113.6,16.8
2024-01-18 16:55:35,5.946,2169.0,108.2,16.7
2024-01-18 16:58:35,5.94,2168.0,112.4,16.7
2024-01-18 17:01:36,5.943,2163.0,111.1,16.8
2024-01-18 17:04:36,5.951,2163.0,103.6,16.8
2024-01-18 17:07:37,5.939,2164.0,111.3,16.8
2024-01-18 17:10:37,5.944,2168.0,108.8,16.7
2024-01-18 17:13:38,5.931,2163.0,109.6,16.8
2024-01-18 17:16:38,5.944,2167.0,108.7,16.7
2024-01-18 17:19:39,5.94,2161.0,108.4,16.8
2024-01-18 17:22:39,5.936,2161.0,109.6,16.8
2024-01-18 17:25:40,5.957,2168.0,108.9,16.7
2024-01-18 17:28:40,5.951,2168.0,107.0,16.7
2024-01-18 17:31:41,5.941,2162.0,108.9,16.8
2024-01-18 17:34:41,5.941,2163.0,112.8,16.8
2024-01-18 17:37:42,5.933,2162.0,118.1,16.8
2024-01-18 17:40:42,5.947,2162.0,109.4,16.8
2024-01-18 17:43:43,5.945,2162.0,105.1,16.8
2024-01-18 17:46:43,5.932,2162.0,112.3,16.8
2024-01-18 17:49:44,5.95,2162.0,111.4,16.8
2024-01-18 17:52:44,5.936,2166.0,106.3,16.7
2024-01-18 17:55:45,5.945,2167.0,109.6,16.7
2024-01-18 17:58:45,5.942,2167.0,114.6,16.7
2024-01-18 18:01:46,5.944,2161.0,109.9,16.8
2024-01-18 18:04:46,5.956,2166.0,110.5,16.7
2024-01-18 18:07:47,5.945,2162.0,110.0,16.8
2024-01-18 18:10:47,5.944,2167.0,111.2,16.7
2024-01-18 18:13:48,5.949,2167.0,111.2,16.7
2024-01-18 18:16:48,5.952,2160.0,114.0,16.8
2024-01-18 18:19:49,5.945,2161.0,110.7,16.8
2024-01-18 18:22:49,5.954,2161.0,110.6,16.8
2024-01-18 18:25:50,5.95,2167.0,111.8,16.7
2024-01-18 18:28:50,5.949,2161.0,111.6,16.8
2024-01-18 18:31:51,5.943,2167.0,108.9,16.7
2024-01-18 18:34:51,5.958,2172.0,111.2,16.6
2024-01-18 18:37:52,5.951,2167.0,105.2,16.7
2024-01-18 18:40:52,5.952,2161.0,108.6,16.8
2024-01-18 18:43:53,5.951,2166.0,109.2,16.7
2024-01-18 18:46:53,5.955,2166.0,104.3,16.7
2024-01-18 18:49:54,5.953,2166.0,108.6,16.7
2024-01-18 18:52:55,5.96,2166.0,106.8,16.7
2024-01-18 18:55:55,5.959,2166.0,109.1,16.7
2024-01-18 18:58:56,5.962,2166.0,107.2,16.7
2024-01-18 19:01:56,5.95,2165.0,106.1,16.7
2024-01-18 19:04:56,5.951,2165.0,109.4,16.7
2024-01-18 19:07:57,5.962,2165.0,107.3,16.7
2024-01-18 19:10:57,5.959,2165.0,107.9,16.7
2024-01-18 19:13:58,5.958,2170.0,107.5,16.6
2024-01-18 19:16:59,5.967,2170.0,107.7,16.6
2024-01-18 19:19:59,5.955,2164.0,109.3,16.7
2024-01-18 19:23:00,5.957,2168.0,107.6,16.6
2024-01-18 19:26:00,5.956,2162.0,109.2,16.7
2024-01-18 19:29:01,5.959,2163.0,108.0,16.7
2024-01-18 19:32:01,5.97,2166.0,108.4,16.7
2024-01-18 19:35:03,5.959,2171.0,115.2,16.6
2024-01-18 19:38:03,5.966,2171.0,108.3,16.6
2024-01-18 19:41:04,5.97,2170.0,110.2,16.6
2024-01-18 19:44:04,5.954,2171.0,116.2,16.6
2024-01-18 19:47:05,5.976,2166.0,110.5,16.7
2024-01-18 19:50:06,5.96,2171.0,117.1,16.6
2024-01-18 19:53:06,5.967,2170.0,111.3,16.6
2024-01-18 19:56:07,5.969,2167.0,113.5,16.6
2024-01-18 19:59:08,5.972,2167.0,116.5,16.6
2024-01-18 20:02:08,5.968,2167.0,113.1,16.6
2024-01-18 20:05:09,5.966,2166.0,115.3,16.6
2024-01-18 20:08:09,5.964,2165.0,116.1,16.6
2024-01-18 20:11:10,5.97,2166.0,114.6,16.6
2024-01-18 20:14:10,5.969,2167.0,114.1,16.6
2024-01-18 20:17:11,5.969,2167.0,114.8,16.6
2024-01-18 20:20:11,5.959,2166.0,115.0,16.6
2024-01-18 20:23:12,5.954,2167.0,116.2,16.6
2024-01-18 20:26:12,5.95,2168.0,114.6,16.6
2024-01-18 20:29:13,5.957,2167.0,113.8,16.6
2024-01-18 20:32:14,5.944,2167.0,115.2,16.6
2024-01-18 20:35:14,5.957,2167.0,114.9,16.6
2024-01-18 20:38:15,5.959,2166.0,112.4,16.6
2024-01-18 20:41:15,5.961,2166.0,114.6,16.6
2024-01-18 20:44:16,5.962,2166.0,114.1,16.6
2024-01-18 20:47:16,5.95,2165.0,113.9,16.6
2024-01-18 20:50:17,5.957,2166.0,114.0,16.6
2024-01-18 20:53:17,6.0,2166.0,108.2,16.6
2024-01-18 20:56:18,5.951,2166.0,114.2,16.6
2024-01-18 20:59:18,5.963,2166.0,112.6,16.6
2024-01-18 21:02:19,5.955,2161.0,112.1,16.7
2024-01-18 21:05:19,5.964,2166.0,112.2,16.6
2024-01-18 21:08:20,5.95,2165.0,113.6,16.6
2024-01-18 21:11:20,5.957,2164.0,113.7,16.6
2024-01-18 21:14:21,5.962,2164.0,112.6,16.6
2024-01-18 21:17:21,5.956,2166.0,121.3,16.6
2024-01-18 21:20:22,5.952,2164.0,113.0,16.6
2024-01-18 21:23:22,5.959,2164.0,115.3,16.6
2024-01-18 21:26:23,5.953,2169.0,117.9,16.5
2024-01-18 21:29:23,5.955,2164.0,115.6,16.6
2024-01-18 21:32:24,5.955,2164.0,116.3,16.6
2024-01-18 21:35:24,5.945,2163.0,116.1,16.6
2024-01-18 21:38:25,5.964,2165.0,116.3,16.6
2024-01-18 21:41:25,5.958,2163.0,116.7,16.6
2024-01-18 21:44:26,5.952,2170.0,116.1,16.5
2024-01-18 21:47:26,5.965,2164.0,116.4,16.6
2024-01-18 21:50:27,5.949,2164.0,114.6,16.6
2024-01-18 21:53:27,5.956,2165.0,116.4,16.6
2024-01-18 21:56:28,5.953,2165.0,110.9,16.6
2024-01-18 21:59:29,5.958,2165.0,115.9,16.6
2024-01-18 22:02:29,5.965,2165.0,114.6,16.6
2024-01-18 22:05:30,5.954,2165.0,112.5,16.6
2024-01-18 22:08:30,5.966,2165.0,114.5,16.6
2024-01-18 22:11:30,5.969,2165.0,113.5,16.6
2024-01-18 22:14:31,5.96,2166.0,116.6,16.6
2024-01-18 22:17:32,5.956,2165.0,113.8,16.6
2024-01-18 22:20:32,5.95,2167.0,118.5,16.6
2024-01-18 22:23:33,5.958,2166.0,114.6,16.6
2024-01-18 22:26:33,5.956,2166.0,115.6,16.6
2024-01-18 22:29:34,5.951,2166.0,118.0,16.6
2024-01-18 22:32:34,5.956,2171.0,115.6,16.5
2024-01-18 22:35:35,5.951,2166.0,113.4,16.6
2024-01-18 22:38:35,5.952,2164.0,114.7,16.6
2024-01-18 22:41:36,5.968,2169.0,115.6,16.5
2024-01-18 22:44:36,5.947,2164.0,114.2,16.6
2024-01-18 22:47:37,5.962,2162.0,114.8,16.6
2024-01-18 22:50:37,5.967,2169.0,114.5,16.5
2024-01-18 22:53:38,5.962,2164.0,112.9,16.6
2024-01-18 22:56:38,5.973,2162.0,114.8,16.6
2024-01-18 22:59:39,5.965,2162.0,111.0,16.6
2024-01-18 23:02:39,5.954,2167.0,114.3,16.5
2024-01-18 23:05:40,5.975,2162.0,113.3,16.6
2024-01-18 23:08:40,5.958,2167.0,119.0,16.5
2024-01-18 23:11:41,5.959,2167.0,113.4,16.5
2024-01-18 23:14:41,5.974,2167.0,114.4,16.5
2024-01-18 23:17:41,5.967,2167.0,115.8,16.5
2024-01-18 23:20:42,5.965,2168.0,115.0,16.5
2024-01-18 23:23:42,5.971,2163.0,116.6,16.6
2024-01-18 23:26:43,5.955,2162.0,114.6,16.6
2024-01-18 23:29:43,5.976,2165.0,115.4,16.6
2024-01-18 23:32:44,5.966,2165.0,114.6,16.6
2024-01-18 23:35:44,5.96,2165.0,115.4,16.6
2024-01-18 23:38:45,5.963,2164.0,115.4,16.6
2024-01-18 23:41:45,5.959,2165.0,116.1,16.6
2024-01-18 23:44:46,5.982,2166.0,115.2,16.6
2024-01-18 23:47:46,5.966,2167.0,115.1,16.6
2024-01-18 23:50:47,5.979,2168.0,115.5,16.6
2024-01-18 23:53:47,5.976,2168.0,115.4,16.6
2024-01-18 23:56:48,5.964,2173.0,115.6,16.5
2024-01-18 23:59:48,5.978,2163.0,115.3,16.6
2024-01-19 00:02:49,5.97,2169.0,116.6,16.5
2024-01-19 00:05:49,5.964,2169.0,116.7,16.5
2024-01-19 00:08:50,5.969,2166.0,115.7,16.6
2024-01-19 00:11:50,5.968,2171.0,115.4,16.5
2024-01-19 00:14:51,5.967,2172.0,116.1,16.5
2024-01-19 00:17:51,5.975,2167.0,116.1,16.6
2024-01-19 00:20:52,5.977,2167.0,115.6,16.6
2024-01-19 00:23:52,5.969,2167.0,115.8,16.6
2024-01-19 00:26:53,5.966,2167.0,115.7,16.6
2024-01-19 00:29:53,5.974,2167.0,115.9,16.6
2024-01-19 00:32:54,5.988,2166.0,115.8,16.6
2024-01-19 00:35:54,5.983,2166.0,114.0,16.6
2024-01-19 00:38:55,5.981,2167.0,115.8,16.6
2024-01-19 00:41:55,5.99,2167.0,115.4,16.6
2024-01-19 00:44:56,5.964,2167.0,114.6,16.6
2024-01-19 00:47:56,5.961,2167.0,115.2,16.6
2024-01-19 00:50:57,5.961,2167.0,113.1,16.6
2024-01-19 00:53:57,5.966,2168.0,115.2,16.6
2024-01-19 00:56:58,5.978,2174.0,114.6,16.5
2024-01-19 00:59:58,5.965,2167.0,113.0,16.6
2024-01-19 01:02:59,5.969,2168.0,114.5,16.6
2024-01-19 01:05:59,5.985,2169.0,112.8,16.6
2024-01-19 01:09:00,5.973,2171.0,114.3,16.6
2024-01-19 01:12:00,5.982,2171.0,113.7,16.6
2024-01-19 01:15:01,5.969,2172.0,113.4,16.6
2024-01-19 01:18:01,5.982,2168.0,113.8,16.7
2024-01-19 01:21:02,5.978,2168.0,113.6,16.7
2024-01-19 01:24:02,5.987,2168.0,111.5,16.7
2024-01-19 01:27:03,5.985,2168.0,113.6,16.7
2024-01-19 01:30:04,5.985,2173.0,112.3,16.6
2024-01-19 01:33:04,5.983,2174.0,113.1,16.6
2024-01-19 01:36:05,5.977,2163.0,112.8,16.8
2024-01-19 01:39:05,5.985,2174.0,111.9,16.6
2024-01-19 01:42:06,5.982,2169.0,113.0,16.7
2024-01-19 01:45:06,5.985,2174.0,112.5,16.6
2024-01-19 01:48:07,5.96,2169.0,113.2,16.7
2024-01-19 01:51:07,5.96,2175.0,112.6,16.6
2024-01-19 01:54:08,5.956,2169.0,112.9,16.7
2024-01-19 01:57:08,5.963,2169.0,112.8,16.7
2024-01-19 02:00:09,5.961,2169.0,112.8,16.7
2024-01-19 02:03:09,5.954,2170.0,114.6,16.7
2024-01-19 02:06:10,5.97,2170.0,112.8,16.7
2024-01-19 02:09:10,5.956,2170.0,116.6,16.7
2024-01-19 02:12:11,5.967,2171.0,116.4,16.7
2024-01-19 02:15:11,5.966,2166.0,114.2,16.8
